"country","place_type","place_name","x_bbox","y_bbox","cluster_id","cluster_x","cluster_y"
"NO","city","Eigersund",6.1549015,58.49926,152,6.32359827272727,58.7423489090909
"NO","city","Flekkefjord",6.635587,58.3507105,152,6.32359827272727,58.7423489090909
"NO","city","Forsand",6.4501595,59.019317,152,6.32359827272727,58.7423489090909
"NO","city","Gjesdal",6.2336955,58.8313855,152,6.32359827272727,58.7423489090909
"NO","city","Hjelmeland",6.406395,59.205422,152,6.32359827272727,58.7423489090909
"NO","city","Lund",6.447768,58.4638495,152,6.32359827272727,58.7423489090909
"NO","city","Sandnes",5.8591715,58.882668,152,6.32359827272727,58.7423489090909
"NO","city","Sirdal",6.8200115,58.8450415,152,6.32359827272727,58.7423489090909
"NO","city","Sokndal",6.308055,58.3628885,152,6.32359827272727,58.7423489090909
"NO","city","Strand",6.0002655,59.050895,152,6.32359827272727,58.7423489090909
"NO","city","Bodø",13.6945975,67.516345,153,13.7098238333333,67.1524376666667
"NO","city","Gildeskål",13.861199,67.006548,153,13.7098238333333,67.1524376666667
"NO","city","Meløy",13.573675,66.93442,153,13.7098238333333,67.1524376666667
"NO","city","Hå",5.7197825,58.5820595,154,5.6686701,58.7846665
"NO","city","Klepp",5.586884,58.7596455,154,5.6686701,58.7846665
"NO","city","Sola",5.5524105,58.9016615,154,5.6686701,58.7846665
"NO","city","Stavanger",5.717128,58.97265,154,5.6686701,58.7846665
"NO","city","Time",5.7671455,58.707316,154,5.6686701,58.7846665
"NO","city","Bykle",7.2248215,59.42745,155,7.31649,59.298271
"NO","city","Valle",7.4081585,59.169092,155,7.31649,59.298271
"NO","city","Dovre",9.469242,62.114122,156,9.70977875,62.39279575
"NO","city","Folldal",9.987532,62.1561845,156,9.70977875,62.39279575
"NO","city","Oppdal",9.508941,62.535684,156,9.70977875,62.39279575
"NO","city","Rennebu",9.8734,62.7651925,156,9.70977875,62.39279575
"NO","city","Selje",5.253423,62.086409,157,5.23589225,62.03245925
"NO","city","Vågsøy",5.2183615,61.9785095,157,5.23589225,62.03245925
"NO","city","Engerdal",11.9045595,61.974533,158,11.9045595,61.974533
"NO","city","Etne",6.139785,59.798371,159,6.01170314285714,60.2320157857143
"NO","city","Fusa",5.74032,60.1928305,159,6.01170314285714,60.2320157857143
"NO","city","Jondal",6.2667025,60.2837055,159,6.01170314285714,60.2320157857143
"NO","city","Kvam",6.1901245,60.3168405,159,6.01170314285714,60.2320157857143
"NO","city","Kvinnherad",6.014387,59.952179,159,6.01170314285714,60.2320157857143
"NO","city","Samnanger",5.780688,60.406364,159,6.01170314285714,60.2320157857143
"NO","city","Vaksdal",5.949915,60.67382,159,6.01170314285714,60.2320157857143
"NO","city","Flå",9.472262,60.43439,160,9.492466,60.2160869166667
"NO","city","Flesberg",9.449983,59.857456,160,9.492466,60.2160869166667
"NO","city","Krødsherad",9.670015,60.1922855,160,9.492466,60.2160869166667
"NO","city","Rollag",9.2189745,60.015052,160,9.492466,60.2160869166667
"NO","city","Sør-Aurdal",9.6468725,60.6667255,160,9.492466,60.2160869166667
"NO","city","Sigdal",9.496689,60.1306125,160,9.492466,60.2160869166667
"NO","city","Farsund",6.7305145,58.1213525,161,6.7305145,58.1213525
"NO","city","Fauske",15.6832135,67.2349505,162,15.6852078333333,67.2118155
"NO","city","Sørfold",15.735029,67.519265,162,15.6852078333333,67.2118155
"NO","city","Saltdal",15.637381,66.881231,162,15.6852078333333,67.2118155
"NO","city","Flakstad",13.2158795,68.0974905,163,12.9610503333333,67.8893833333333
"NO","city","Moskenes",12.9614475,67.90836,163,12.9610503333333,67.8893833333333
"NO","city","Værøy",12.705824,67.6622995,163,12.9610503333333,67.8893833333333
"NO","city","Fosnes",11.5751355,64.703634,164,11.3503723333333,64.5003548333333
"NO","city","Namdalseid",11.1414525,64.32414,164,11.3503723333333,64.5003548333333
"NO","city","Namsos",11.334529,64.4732905,164,11.3503723333333,64.5003548333333
"NO","city","Vikna",10.883126,64.864978,165,10.883126,64.864978
"NO","city","Hjartdal",8.6970195,59.692472,166,8.6837998,59.6684197
"NO","city","Kviteseid",8.511671,59.4086475,166,8.6837998,59.6684197
"NO","city","Notodden",9.1248125,59.6923455,166,8.6837998,59.6684197
"NO","city","Seljord",8.5624465,59.573261,166,8.6837998,59.6684197
"NO","city","Tinn",8.5230495,59.9753725,166,8.6837998,59.6684197
"NO","city","Leka",11.390126,65.153664,167,11.390126,65.153664
"NO","city","Frøya",8.8933055,63.9260945,168,8.8933055,63.9260945
"NO","city","Levanger",11.252727,63.696008,169,11.085525875,63.432017625
"NO","city","Malvik",10.772285,63.3928835,169,11.085525875,63.432017625
"NO","city","Selbu",11.12616,63.1759865,169,11.085525875,63.432017625
"NO","city","Stjørdal",11.1909315,63.4631925,169,11.085525875,63.432017625
"NO","city","Klæbu",10.5407705,63.250349,170,10.424807375,63.184291375
"NO","city","Melhus",10.298989,63.182634,170,10.424807375,63.184291375
"NO","city","Midtre Gauldal",10.4935075,62.8942185,170,10.424807375,63.184291375
"NO","city","Trondheim",10.3659625,63.409964,170,10.424807375,63.184291375
"NO","city","Fyresdal",8.0519685,59.1442625,171,8.17989383333333,59.2197721666667
"NO","city","Nissedal",8.5603545,59.0513845,171,8.17989383333333,59.2197721666667
"NO","city","Tokke",7.9273585,59.4636695,171,8.17989383333333,59.2197721666667
"NO","city","Gamvik",28.0535205,70.7719175,172,28.0535205,70.7719175
"NO","city","Gausdal",9.834209,61.2641535,173,9.632684375,61.5588875
"NO","city","Nord-Fron",9.4571585,61.603445,173,9.632684375,61.5588875
"NO","city","Sør-Fron",9.6756345,61.6090885,173,9.632684375,61.5588875
"NO","city","Sel",9.5637355,61.758863,173,9.632684375,61.5588875
"NO","city","Grane",13.419567,65.4423665,174,13.151603875,65.900091875
"NO","city","Leirfjord",13.046688,66.0949165,174,13.151603875,65.900091875
"NO","city","Nesna",12.971101,66.2413455,174,13.151603875,65.900091875
"NO","city","Vefsn",13.1690595,65.821739,174,13.151603875,65.900091875
"NO","city","Leikanger",6.762709,61.2359065,175,6.58664216666667,60.995027
"NO","city","Vik",6.5826825,61.0356875,175,6.58664216666667,60.995027
"NO","city","Voss",6.414535,60.713487,175,6.58664216666667,60.995027
"NO","city","Grong",12.581515,64.530266,176,12.5915505,64.362894
"NO","city","Snåsa",12.601586,64.195522,176,12.5915505,64.362894
"NO","city","Hamarøy",15.7944275,67.9007575,177,15.7944275,67.9007575
"NO","city","Hammerfest",23.4540525,70.71506,178,23.4540525,70.71506
"NO","city","Hasvik",22.2857285,70.5294695,179,21.9923026666667,70.2186406666667
"NO","city","Kvænangen",21.874372,69.859676,179,21.9923026666667,70.2186406666667
"NO","city","Loppa",21.8168075,70.2667765,179,21.9923026666667,70.2186406666667
"NO","city","Hattfjelldal",14.1255005,65.500016,180,14.04672075,65.7554465
"NO","city","Hemnes",13.967941,66.010877,180,14.04672075,65.7554465
"NO","city","Hemne",9.082692,63.301333,181,8.9704325,62.970402875
"NO","city","Rindal",9.271885,63.002979,181,8.9704325,62.970402875
"NO","city","Sunndal",8.725019,62.653122,181,8.9704325,62.970402875
"NO","city","Surnadal",8.802134,62.9241775,181,8.9704325,62.970402875
"NO","city","Holtålen",11.300698,62.8621105,182,11.50597225,62.704513875
"NO","city","Os",11.2874955,62.415371,182,11.50597225,62.704513875
"NO","city","Røros",11.6895505,62.5695105,182,11.50597225,62.704513875
"NO","city","Tydal",11.746145,62.9710635,182,11.50597225,62.704513875
"NO","city","Hornindal",6.597613,61.997398,183,6.716531,61.90948775
"NO","city","Stryn",6.835449,61.8215775,183,6.716531,61.90948775
"NO","city","Jevnaker",10.385779,60.2820345,184,10.269373,60.30478875
"NO","city","Ringerike",10.152967,60.327543,184,10.269373,60.30478875
"NO","city","Kåfjord",20.773747,69.496809,185,20.78313725,69.7619775
"NO","city","Skjervøy",20.7925275,70.027146,185,20.78313725,69.7619775
"NO","city","Karasjok",25.2245295,69.3919555,186,25.2245295,69.3919555
"NO","city","Karlsøy",19.4372165,70.0712295,187,19.4372165,70.0712295
"NO","city","Kautokeino",23.6932005,69.133799,188,23.6932005,69.133799
"NO","city","Nordreisa",21.4587395,69.5253265,189,21.4587395,69.5253265
"NO","city","Kvalsund",24.122824,70.4216605,190,24.122824,70.4216605
"NO","city","Lebesby",26.8279485,70.557405,191,26.8279485,70.557405
"NO","city","Sogndal",7.112826,61.254018,192,7.112826,61.254018
"NO","city","Lurøy",12.624656,66.4486285,193,12.8436005,66.5719405
"NO","city","Rødøy",13.062545,66.6952525,193,12.8436005,66.5719405
"NO","city","Lenvik",18.0076085,69.393078,194,18.091231,69.24669875
"NO","city","Sørreisa",18.1748535,69.1003195,194,18.091231,69.24669875
"NO","city","Lesja",8.651465,62.1895795,195,8.68496083333333,61.8689828333333
"NO","city","Lom",8.4442345,61.714344,195,8.68496083333333,61.8689828333333
"NO","city","Vågå",8.959183,61.703025,195,8.68496083333333,61.8689828333333
"NO","city","Lierne",13.6133735,64.415201,196,13.64794775,64.6183455
"NO","city","Røyrvik",13.682522,64.82149,196,13.64794775,64.6183455
"NO","city","Træna",12.165733,66.5034405,197,12.165733,66.5034405
"NO","city","Lyngen",20.1210105,69.72311,198,20.24822425,69.48675325
"NO","city","Storfjord",20.375438,69.2503965,198,20.24822425,69.48675325
"NO","city","Måsøy",24.5565965,70.8911325,199,24.5565965,70.8911325
"NO","city","Meråker",11.833685,63.40693,200,11.8680685,63.7620011666667
"NO","city","Steinkjer",11.772132,64.0954455,200,11.8680685,63.7620011666667
"NO","city","Verdal",11.9983885,63.783628,200,11.8680685,63.7620011666667
"NO","city","Modalen",5.930594,60.880009,201,5.930594,60.880009
"NO","city","Namsskogan",13.072472,64.8102355,202,13.072472,64.8102355
"NO","city","Narvik",17.6043605,68.2881045,203,17.6043605,68.2881045
"NO","city","Nesseby",28.8300235,70.1276895,204,28.8300235,70.1276895
"NO","city","Nesset",8.197465,62.5910665,205,7.9495575,62.51923925
"NO","city","Rauma",7.70165,62.447412,205,7.9495575,62.51923925
"NO","city","Norddal",7.424698,62.251269,206,7.424698,62.251269
"NO","city","Nordkapp",25.866121,70.9266075,207,25.866121,70.9266075
"NO","city","Odda",6.8543775,59.946238,208,6.61090283333333,59.7305848333333
"NO","city","Sauda",6.4381325,59.703533,208,6.61090283333333,59.7305848333333
"NO","city","Suldal",6.5401985,59.5419835,208,6.61090283333333,59.7305848333333
"NO","city","Overhalla",11.915479,64.4805795,209,11.915479,64.4805795
"NO","city","Porsanger",25.0311745,70.2429465,210,25.0311745,70.2429465
"NO","city","Røst",12.2054395,67.502487,211,12.2054395,67.502487
"NO","city","Rendalen",11.1459645,61.8064575,212,10.9298395,61.694063
"NO","city","Stor-Elvdal",10.7137145,61.5816685,212,10.9298395,61.694063
"NO","city","Sør-Varanger",29.727145,69.504585,213,29.727145,69.504585
"NO","city","Skjåk",7.966991,61.9342395,214,7.966991,61.9342395
"NO","city","Steigen",15.113155,67.8596805,215,15.113155,67.8596805
"NO","city","Tana",27.5006895,70.2834565,216,27.5006895,70.2834565
"NO","city","Torsken",16.949149,69.30834,217,16.949149,69.30834
"NO","city","Tromsø",18.9258115,69.7104015,218,18.9258115,69.7104015
"NO","city","Tromssa",18.9258115,69.7104015,218,18.9258115,69.7104015
"NO","city","Trysil",12.303966,61.3563735,219,12.303966,61.3563735
"NO","city","Tysfjord",16.5041435,67.9698075,220,16.5041435,67.9698075
"NO","city","Vang",8.447449,61.1926085,221,8.447449,61.1926085
"NO","city","Vardø",30.6460575,70.326849,222,30.6460575,70.326849
"NO","city","Vega",11.732621,65.743596,223,11.732621,65.743596
"NO","city","Vestvågøy",13.756594,68.198278,224,13.756594,68.198278
"NO","city","Vinje",7.7103635,59.807207,225,7.7103635,59.807207
"FI","city","Äänekoski",25.8538725,62.7007955,226,25.679592,62.3986639444444
"FI","city","Jyväskylä",25.6557855,62.134411,226,25.679592,62.3986639444444
"FI","city","Kannonkoski",25.3753545,62.961187,226,25.679592,62.3986639444444
"FI","city","Laukaa",25.95508,62.382476,226,25.679592,62.3986639444444
"FI","city","Laukas",25.95508,62.382476,226,25.679592,62.3986639444444
"FI","city","Muurame",25.6329765,62.1531845,226,25.679592,62.3986639444444
"FI","city","Petäjävesi",25.22877,62.289589,226,25.679592,62.3986639444444
"FI","city","Toivakka",26.0494045,62.1162965,226,25.679592,62.3986639444444
"FI","city","Uurainen",25.4100045,62.46756,226,25.679592,62.3986639444444
"FI","city","Ähtäri",24.2094725,62.5628495,227,23.90383,62.7103398636364
"FI","city","Alajärvi",23.907557,62.944623,227,23.90383,62.7103398636364
"FI","city","Alavus",23.580283,62.5653875,227,23.90383,62.7103398636364
"FI","city","Etseri",24.2094725,62.5628495,227,23.90383,62.7103398636364
"FI","city","Kuortane",23.5582885,62.783974,227,23.90383,62.7103398636364
"FI","city","Soini",24.255748,62.8443825,227,23.90383,62.7103398636364
"FI","city","Töysä",23.8492605,62.6282705,227,23.90383,62.7103398636364
"FI","city","Vimpeli",23.9652475,63.1766585,227,23.90383,62.7103398636364
"FI","city","Vindala",23.9652475,63.1766585,227,23.90383,62.7103398636364
"FI","city","Virdois",23.7207765,62.2840425,227,23.90383,62.7103398636364
"FI","city","Virrat",23.7207765,62.2840425,227,23.90383,62.7103398636364
"FI","city","Åbo",22.262076,60.535505,228,22.4821787931034,60.7195604655172
"FI","city","Aura",22.551184,60.6517535,228,22.4821787931034,60.7195604655172
"FI","city","Huittinen",22.7430905,61.1425355,228,22.4821787931034,60.7195604655172
"FI","city","Köyliö",22.3698095,61.1336045,228,22.4821787931034,60.7195604655172
"FI","city","Kaarina",22.4422515,60.4204075,228,22.4821787931034,60.7195604655172
"FI","city","Kjulo",22.3698095,61.1336045,228,22.4821787931034,60.7195604655172
"FI","city","Kokemäki",22.362267,61.3298725,228,22.4821787931034,60.7195604655172
"FI","city","Kumo",22.362267,61.3298725,228,22.4821787931034,60.7195604655172
"FI","city","Lieto",22.528134,60.5439925,228,22.4821787931034,60.7195604655172
"FI","city","Loimaa",22.911718,60.9000875,228,22.4821787931034,60.7195604655172
"FI","city","Lundo",22.528134,60.5439925,228,22.4821787931034,60.7195604655172
"FI","city","Marttila",22.949787,60.6133785,228,22.4821787931034,60.7195604655172
"FI","city","Mynämäki",22.092733,60.7310885,228,22.4821787931034,60.7195604655172
"FI","city","Nousiainen",22.1788585,60.655944,228,22.4821787931034,60.7195604655172
"FI","city","Oripää",22.6847635,60.875894,228,22.4821787931034,60.7195604655172
"FI","city","Pöytyä",22.559946,60.788919,228,22.4821787931034,60.7195604655172
"FI","city","Paimio",22.7238335,60.456166,228,22.4821787931034,60.7195604655172
"FI","city","Pemar",22.7238335,60.456166,228,22.4821787931034,60.7195604655172
"FI","city","Raisio",22.158818,60.48925,228,22.4821787931034,60.7195604655172
"FI","city","Reso",22.158818,60.48925,228,22.4821787931034,60.7195604655172
"FI","city","Rusko",22.2793835,60.6205505,228,22.4821787931034,60.7195604655172
"FI","city","S:t Karins",22.4422515,60.4204075,228,22.4821787931034,60.7195604655172
"FI","city","Säkylä",22.4553645,61.0125435,228,22.4821787931034,60.7195604655172
"FI","city","Sagu",22.6597005,60.301555,228,22.4821787931034,60.7195604655172
"FI","city","Sauvo",22.6597005,60.301555,228,22.4821787931034,60.7195604655172
"FI","city","Tarvasjoki",22.726753,60.580229,228,22.4821787931034,60.7195604655172
"FI","city","Turku",22.262076,60.535505,228,22.4821787931034,60.7195604655172
"FI","city","Virmo",22.092733,60.7310885,228,22.4821787931034,60.7195604655172
"FI","city","Vittis",22.7430905,61.1425355,228,22.4821787931034,60.7195604655172
"FI","city","Akaa",23.7257055,61.1583075,229,23.5749726176471,61.1107322647059
"FI","city","Birkala",23.608826,61.422101,229,23.5749726176471,61.1107322647059
"FI","city","Forssa",23.6461355,60.8941365,229,23.5749726176471,61.1107322647059
"FI","city","Humppila",23.349273,60.9455575,229,23.5749726176471,61.1107322647059
"FI","city","Jokioinen",23.420425,60.843689,229,23.5749726176471,61.1107322647059
"FI","city","Kylmäkoski",23.70897,61.1315415,229,23.5749726176471,61.1107322647059
"FI","city","Lembois",23.756465,61.331613,229,23.5749726176471,61.1107322647059
"FI","city","Lempäälä",23.756465,61.331613,229,23.5749726176471,61.1107322647059
"FI","city","Nokia",23.37427,61.4499805,229,23.5749726176471,61.1107322647059
"FI","city","Pirkkala",23.608826,61.422101,229,23.5749726176471,61.1107322647059
"FI","city","Punkalaidun",23.149322,61.112647,229,23.5749726176471,61.1107322647059
"FI","city","Somero",23.5375425,60.6207145,229,23.5749726176471,61.1107322647059
"FI","city","Tammela",23.781277,60.805886,229,23.5749726176471,61.1107322647059
"FI","city","Urjala",23.5528535,61.08987,229,23.5749726176471,61.1107322647059
"FI","city","Valkeakoski",24.0475115,61.2227875,229,23.5749726176471,61.1107322647059
"FI","city","Vesilahti",23.4784385,61.2981135,229,23.5749726176471,61.1107322647059
"FI","city","Ypäjä",23.2722285,60.8017895,229,23.5749726176471,61.1107322647059
"FI","city","Alavieska",24.362893,64.170896,230,23.92609375,63.760357125
"FI","city","Halsua",24.294358,63.4493065,230,23.92609375,63.760357125
"FI","city","Himanka",23.705174,64.092137,230,23.92609375,63.760357125
"FI","city","Kalajoki",23.8731525,64.1860705,230,23.92609375,63.760357125
"FI","city","Kannus",23.9517405,63.935815,230,23.92609375,63.760357125
"FI","city","Karleby",23.6234845,63.8079315,230,23.92609375,63.760357125
"FI","city","Kaustby",23.7749525,63.5793225,230,23.92609375,63.760357125
"FI","city","Kaustinen",23.7749525,63.5793225,230,23.92609375,63.760357125
"FI","city","Kokkola",23.6234845,63.8079315,230,23.92609375,63.760357125
"FI","city","Toholampi",24.273766,63.7261395,230,23.92609375,63.760357125
"FI","city","Veteli",23.9275835,63.3947065,230,23.92609375,63.760357125
"FI","city","Vetil",23.9275835,63.3947065,230,23.92609375,63.760357125
"FI","city","Artjärvi",26.0691205,60.759524,231,25.3952402962963,60.5963623333333
"FI","city","Askola",25.6183925,60.5423105,231,25.3952402962963,60.5963623333333
"FI","city","Borgå",25.7593155,60.295803,231,25.3952402962963,60.5963623333333
"FI","city","Borgnäs",25.3570275,60.477491,231,25.3952402962963,60.5963623333333
"FI","city","Hämeenkoski",25.154975,60.9910935,231,25.3952402962963,60.5963623333333
"FI","city","Hausjärvi",24.952143,60.7936245,231,25.3952402962963,60.5963623333333
"FI","city","Hollola",25.5123855,61.002429,231,25.3952402962963,60.5963623333333
"FI","city","Järvenpää",25.103917,60.4797305,231,25.3952402962963,60.5963623333333
"FI","city","Kärkölä",25.263548,60.867099,231,25.3952402962963,60.5963623333333
"FI","city","Kerava",25.1178205,60.4013685,231,25.3952402962963,60.5963623333333
"FI","city","Kervo",25.1178205,60.4013685,231,25.3952402962963,60.5963623333333
"FI","city","Lahti",25.689018,60.9715665,231,25.3952402962963,60.5963623333333
"FI","city","Lahtis",25.689018,60.9715665,231,25.3952402962963,60.5963623333333
"FI","city","Mäntsälä",25.285308,60.67121,231,25.3952402962963,60.5963623333333
"FI","city","Myrskylä",25.837176,60.6423175,231,25.3952402962963,60.5963623333333
"FI","city","Nastola",25.9420955,60.9948355,231,25.3952402962963,60.5963623333333
"FI","city","Orimattila",25.809079,60.80311,231,25.3952402962963,60.5963623333333
"FI","city","Pornainen",25.3570275,60.477491,231,25.3952402962963,60.5963623333333
"FI","city","Porvoo",25.7593155,60.295803,231,25.3952402962963,60.5963623333333
"FI","city","Pukkila",25.586018,60.6493115,231,25.3952402962963,60.5963623333333
"FI","city","Sibbo",25.3140945,60.2907275,231,25.3952402962963,60.5963623333333
"FI","city","Sipoo",25.3140945,60.2907275,231,25.3952402962963,60.5963623333333
"FI","city","Träskända",25.103917,60.4797305,231,25.3952402962963,60.5963623333333
"FI","city","Tusby",25.009806,60.4566105,231,25.3952402962963,60.5963623333333
"FI","city","Tuusula",25.009806,60.4566105,231,25.3952402962963,60.5963623333333
"FI","city","Vanda",24.9696245,60.3191615,231,25.3952402962963,60.5963623333333
"FI","city","Vantaa",24.9696245,60.3191615,231,25.3952402962963,60.5963623333333
"FI","city","Asikkala",25.5637865,61.2303535,232,25.74995525,61.4562518333333
"FI","city","Hartola",26.0593565,61.597833,232,25.74995525,61.4562518333333
"FI","city","Heinola",26.1562585,61.248575,232,25.74995525,61.4562518333333
"FI","city","Luhanka",25.7104955,61.78293,232,25.74995525,61.4562518333333
"FI","city","Padasjoki",25.197829,61.3632635,232,25.74995525,61.4562518333333
"FI","city","Sysmä",25.8120055,61.514556,232,25.74995525,61.4562518333333
"FI","city","Esbo",24.675135,60.183343,233,24.6176643333333,60.3876739761905
"FI","city","Espoo",24.675135,60.183343,233,24.6176643333333,60.3876739761905
"FI","city","Grankulla",24.7141475,60.2141035,233,24.6176643333333,60.3876739761905
"FI","city","Helsínquia",25.018623,60.159471,233,24.6176643333333,60.3876739761905
"FI","city","Helsingfors",25.018623,60.159471,233,24.6176643333333,60.3876739761905
"FI","city","Helsinki",25.018623,60.159471,233,24.6176643333333,60.3876739761905
"FI","city","Hyvinge",24.8373515,60.596605,233,24.6176643333333,60.3876739761905
"FI","city","Hyvinkää",24.8373515,60.596605,233,24.6176643333333,60.3876739761905
"FI","city","Janakkala",24.696149,60.888462,233,24.6176643333333,60.3876739761905
"FI","city","Karkkila",24.2179445,60.55766,233,24.6176643333333,60.3876739761905
"FI","city","Kauniainen",24.7141475,60.2141035,233,24.6176643333333,60.3876739761905
"FI","city","Kirkkonummi",24.52255,60.0816125,233,24.6176643333333,60.3876739761905
"FI","city","Kyrkslätt",24.52255,60.0816125,233,24.6176643333333,60.3876739761905
"FI","city","Loppi",24.369028,60.686513,233,24.6176643333333,60.3876739761905
"FI","city","Nurmijärvi",24.7496065,60.4654295,233,24.6176643333333,60.3876739761905
"FI","city","Riihimäki",24.7250965,60.723934,233,24.6176643333333,60.3876739761905
"FI","city","Siuntio",24.185232,60.1588475,233,24.6176643333333,60.3876739761905
"FI","city","Sjundeå",24.185232,60.1588475,233,24.6176643333333,60.3876739761905
"FI","city","Tavastehus",24.5126195,61.039499,233,24.6176643333333,60.3876739761905
"FI","city","Vichtis",24.387903,60.41611,233,24.6176643333333,60.3876739761905
"FI","city","Vihti",24.387903,60.41611,233,24.6176643333333,60.3876739761905
"FI","city","Östermark",21.8115305,62.502608,234,21.7576638333333,62.2407312
"FI","city","Honkajoki",22.2118665,62.0191965,234,21.7576638333333,62.2407312
"FI","city","Isojoki",21.9124535,62.1387155,234,21.7576638333333,62.2407312
"FI","city","Karijoki",21.731552,62.320893,234,21.7576638333333,62.2407312
"FI","city","Kauhajoki",22.2659075,62.326233,234,21.7576638333333,62.2407312
"FI","city","Kristiinankaupunki",21.459708,62.1810445,234,21.7576638333333,62.2407312
"FI","city","Kristinestad",21.459708,62.1810445,234,21.7576638333333,62.2407312
"FI","city","Kurikka",22.161321,62.664815,234,21.7576638333333,62.2407312
"FI","city","Merikarvia",21.501654,61.8735615,234,21.7576638333333,62.2407312
"FI","city","Närpes",21.3481345,62.5033015,234,21.7576638333333,62.2407312
"FI","city","Närpiö",21.3481345,62.5033015,234,21.7576638333333,62.2407312
"FI","city","Sastmola",21.501654,61.8735615,234,21.7576638333333,62.2407312
"FI","city","Siikainen",21.9273495,61.8813685,234,21.7576638333333,62.2407312
"FI","city","Storå",21.9124535,62.1387155,234,21.7576638333333,62.2407312
"FI","city","Teuva",21.8115305,62.502608,234,21.7576638333333,62.2407312
"FI","city","Övertorneå",24.345907,66.4656045,235,24.3487041,66.3236306
"FI","city","Pello",24.3765055,66.740261,235,24.3487041,66.3236306
"FI","city","Torneå",24.3376005,65.9733415,235,24.3487041,66.3236306
"FI","city","Tornio",24.3376005,65.9733415,235,24.3487041,66.3236306
"FI","city","Ylitornio",24.345907,66.4656045,235,24.3487041,66.3236306
"FI","city","Björneborg",21.847955,61.566944,236,21.8581064333333,61.3607477666667
"FI","city","Eura",22.053584,61.090394,236,21.8581064333333,61.3607477666667
"FI","city","Euraåminne",21.590306,61.2380415,236,21.8581064333333,61.3607477666667
"FI","city","Eurajoki",21.590306,61.2380415,236,21.8581064333333,61.3607477666667
"FI","city","Harjavalta",22.1386505,61.348594,236,21.8581064333333,61.3607477666667
"FI","city","Laitila",21.805062,60.8862365,236,21.8581064333333,61.3607477666667
"FI","city","Luvia",21.5234805,61.400828,236,21.8581064333333,61.3607477666667
"FI","city","Nakkila",21.9401575,61.3565335,236,21.8581064333333,61.3607477666667
"FI","city","Noormarkku",22.0533255,61.6215105,236,21.8581064333333,61.3607477666667
"FI","city","Norrmark",22.0533255,61.6215105,236,21.8581064333333,61.3607477666667
"FI","city","Pomarkku",22.0553075,61.698684,236,21.8581064333333,61.3607477666667
"FI","city","Pori",21.847955,61.566944,236,21.8581064333333,61.3607477666667
"FI","city","Rauma",21.6267365,61.1491645,236,21.8581064333333,61.3607477666667
"FI","city","Raumo",21.6267365,61.1491645,236,21.8581064333333,61.3607477666667
"FI","city","Ulvila",22.1187085,61.4786255,236,21.8581064333333,61.3607477666667
"FI","city","Brändö",20.8089495,60.4470675,237,21.0149065,60.5448659285714
"FI","city","Gustavs",21.1455285,60.6198525,237,21.0149065,60.5448659285714
"FI","city","Kumlinge",20.679153,60.3796055,237,21.0149065,60.5448659285714
"FI","city","Kustavi",21.1455285,60.6198525,237,21.0149065,60.5448659285714
"FI","city","Nystad",21.276497,60.8398185,237,21.0149065,60.5448659285714
"FI","city","Sottunga",20.772192,60.0680465,237,21.0149065,60.5448659285714
"FI","city","Uusikaupunki",21.276497,60.8398185,237,21.0149065,60.5448659285714
"FI","city","Brahestad",24.8522155,64.5739325,238,24.985508125,64.674876375
"FI","city","Hailuoto",24.8074695,65.039746,238,24.985508125,64.674876375
"FI","city","Lumijoki",25.141842,64.8580605,238,24.985508125,64.674876375
"FI","city","Oulainen",24.8952765,64.2511005,238,24.985508125,64.674876375
"FI","city","Oulunsalo",25.2470685,64.973307,238,24.985508125,64.674876375
"FI","city","Raahe",24.8522155,64.5739325,238,24.985508125,64.674876375
"FI","city","Siikajoki",24.972391,64.689082,238,24.985508125,64.674876375
"FI","city","Vihanti",25.1155865,64.43985,238,24.985508125,64.674876375
"FI","city","Eckerö",19.425778,60.246972,239,19.9940188636364,60.1989781818182
"FI","city","Föglö",20.4201395,59.949086,239,19.9940188636364,60.1989781818182
"FI","city","Finström",19.90598,60.278196,239,19.9940188636364,60.1989781818182
"FI","city","Geta",19.8144645,60.4153495,239,19.9940188636364,60.1989781818182
"FI","city","Hammarland",19.621853,60.248045,239,19.9940188636364,60.1989781818182
"FI","city","Jomala",19.816505,60.031965,239,19.9940188636364,60.1989781818182
"FI","city","Lemland",19.9891535,59.963719,239,19.9940188636364,60.1989781818182
"FI","city","Lumparland",20.236298,60.109089,239,19.9940188636364,60.1989781818182
"FI","city","Saltvik",20.1233215,60.420907,239,19.9940188636364,60.1989781818182
"FI","city","Sund",20.1532305,60.2418335,239,19.9940188636364,60.1989781818182
"FI","city","Vårdö",20.427484,60.283598,239,19.9940188636364,60.1989781818182
"FI","city","Enare",27.122566,69.0632275,240,27.0890691666667,69.2489131666667
"FI","city","Inari",27.122566,69.0632275,240,27.0890691666667,69.2489131666667
"FI","city","Utsjoki",27.0220755,69.6202845,240,27.0890691666667,69.2489131666667
"FI","city","Enonkoski",28.8845765,62.135251,241,29.0975801111111,62.2210886111111
"FI","city","Heinävesi",28.7143635,62.402302,241,29.0975801111111,62.2210886111111
"FI","city","Kerimäki",29.274195,61.981067,241,29.0975801111111,62.2210886111111
"FI","city","Libelits",29.3516505,62.541021,241,29.0975801111111,62.2210886111111
"FI","city","Liperi",29.3516505,62.541021,241,29.0975801111111,62.2210886111111
